1531
BUS;2_4012;48134170;-1534718;Acigné Mairie;utf8acignemairie;Acigné;
BUS;2_4013;48137163;-1532945;Verdaudais;utf8verdaudais;Acigné;
BUS;2_4018;48133963;-1540453;Lande;utf8lande;Acigné;
BUS;2_4053;48179494;-1729267;Métairie;utf8metairie;La Chapelle-des-Fougeretz;
BUS;2_4054;48177109;-1732099;Mairie;utf8mairie;La Chapelle-des-Fougeretz;
BUS;2_4055;48174093;-1735144;Viennais;utf8viennais;La Chapelle-des-Fougeretz;
BUS;2_4056;48170164;-1736155;Sénestrais;utf8senestrais;La Chapelle-des-Fougeretz;
BUS;2_4057;48170396;-1736230;Sénestrais;utf8senestrais;La Chapelle-des-Fougeretz;
BUS;2_4058;48173952;-1735235;Viennais;utf8viennais;La Chapelle-des-Fougeretz;
BUS;2_4059;48176637;-1732865;Mairie;utf8mairie;La Chapelle-des-Fougeretz;
BUS;2_4060;48179422;-1729058;Métairie;utf8metairie;La Chapelle-des-Fougeretz;
BUS;2_4062;48176764;-1722041;La Brosse;utf8labrosse;La Chapelle-des-Fougeretz;
BUS;2_4066;48168594;-1742983;Quatre Vents;utf8quatrevents;La Chapelle-des-Fougeretz;
BUS;2_4067;48168976;-1742510;Quatre Vents;utf8quatrevents;La Chapelle-des-Fougeretz;
BUS;2_4069;48183129;-1726001;Besneraie;utf8besneraie;La Chapelle-des-Fougeretz;
BUS;2_4070;48183016;-1726386;Besneraie;utf8besneraie;La Chapelle-des-Fougeretz;
BUS;2_4101;47985010;-1576286;Corps-nuds Gare;utf8corpsnudsgare;Corps-Nuds;
BUS;2_4102;47982403;-1580720;Huberdières;utf8huberdieres;Corps-Nuds;
BUS;2_4103;47977751;-1584909;Place De Kildare;utf8placedekildare;Corps-Nuds;
BUS;2_4104;47979329;-1587905;Corps-nuds Mairie;utf8corpsnudsmairie;Corps-Nuds;
BUS;2_4105;47982053;-1588316;Chêne Hervé;utf8cheneherve;Corps-Nuds;
BUS;2_4108;47981897;-1588383;Chêne Hervé;utf8cheneherve;Corps-Nuds;
BUS;2_4109;47979016;-1587838;Corps-nuds Mairie;utf8corpsnudsmairie;Corps-Nuds;
BUS;2_4110;47977764;-1585501;Place De Kildare;utf8placedekildare;Corps-Nuds;
BUS;2_4111;47982599;-1580321;Huberdières;utf8huberdieres;Corps-Nuds;
BUS;2_4112;47985288;-1576095;Corps-nuds Gare;utf8corpsnudsgare;Corps-Nuds;
BUS;2_4151;48109751;-1480972;Anjou;utf8anjou;Brécé;
BUS;2_4152;48109055;-1478410;Mainguère;utf8mainguere;Brécé;
BUS;2_4153;48107063;-1479143;Saules;utf8saules;Brécé;
BUS;2_4154;48107500;-1482927;Provence;utf8provence;Brécé;
BUS;2_4155;48107589;-1486145;Destiers;utf8destiers;Brécé;
BUS;2_4156;48109415;-1503015;Pâtis;utf8patis;Brécé;
BUS;2_4157;48109297;-1503274;Pâtis;utf8patis;Brécé;
BUS;2_4158;48107593;-1486038;Destiers;utf8destiers;Brécé;
BUS;2_4159;48107480;-1482610;Provence;utf8provence;Brécé;
BUS;2_4160;48107214;-1478469;Saules;utf8saules;Brécé;
BUS;2_4161;48109019;-1478407;Mainguère;utf8mainguere;Brécé;
BUS;2_4162;48108392;-1507734;Turbanière;utf8turbaniere;Brécé;
BUS;2_4163;48108292;-1507387;Turbanière;utf8turbaniere;Brécé;
BUS;2_4201;48051956;-1797622;Croix Blanche;utf8croixblanche;Chavagne;
BUS;2_4202;48052012;-1790702;Calvaire;utf8calvaire;Chavagne;
BUS;2_4203;48055097;-1790000;Alfred De Musset;utf8alfreddemusset;Chavagne;
BUS;2_4204;48053995;-1783849;Avenir;utf8avenir;Chavagne;
BUS;2_4205;48058142;-1776317;Grippay;utf8grippay;Chavagne;
BUS;2_4206;48063231;-1772433;Mare Doux;utf8maredoux;Chavagne;
BUS;2_4207;48063395;-1772380;Mare Doux;utf8maredoux;Chavagne;
BUS;2_4208;48057761;-1776363;Grippay;utf8grippay;Chavagne;
BUS;2_4209;48054082;-1783709;Avenir;utf8avenir;Chavagne;
BUS;2_4210;48054739;-1790169;Alfred De Musset;utf8alfreddemusset;Chavagne;
BUS;2_4211;48052453;-1790500;Calvaire;utf8calvaire;Chavagne;
BUS;2_4252;48123056;-1860735;Rochers;utf8rochers;La Chapelle-Thouarault;
BUS;2_4253;48121974;-1846154;Piardière;utf8piardiere;La Chapelle-Thouarault;
BUS;2_4254;48121289;-1837582;Grippière;utf8grippiere;La Chapelle-Thouarault;
BUS;2_4255;48121409;-1837741;Grippière;utf8grippiere;La Chapelle-Thouarault;
BUS;2_4256;48122031;-1846281;Piardière;utf8piardiere;La Chapelle-Thouarault;
BUS;2_4257;48123088;-1860802;Rochers;utf8rochers;La Chapelle-Thouarault;
BUS;2_4264;48123069;-1865899;Place De La Mairie;utf8placedelamairie;La Chapelle-Thouarault;
BUS;2_4267;48122595;-1868366;Ville Aux Archers;utf8villeauxarchers;La Chapelle-Thouarault;
BUS;2_4269;48123099;-1866053;Place De La Mairie;utf8placedelamairie;La Chapelle-Thouarault;
BUS;2_4270;48122710;-1868153;Ville Aux Archers;utf8villeauxarchers;La Chapelle-Thouarault;
BUS;2_4301;48122993;-1821755;Hautière;utf8hautiere;L'Hermitage;
BUS;2_4302;48118893;-1822579;Cat La Hautière;utf8catlahautiere;L'Hermitage;
BUS;2_4303;48123849;-1817794;L'hermitage Gare;utf8lhermitagegare;L'Hermitage;
BUS;2_4304;48125516;-1816061;L'hermitage Centre;utf8lhermitagecentre;L'Hermitage;
BUS;2_4305;48124644;-1811592;Village;utf8village;L'Hermitage;
BUS;2_4306;48123210;-1806304;Clairefontaine;utf8clairefontaine;L'Hermitage;
BUS;2_4307;48123461;-1807439;Clairefontaine;utf8clairefontaine;L'Hermitage;
BUS;2_4308;48124996;-1812903;Village;utf8village;L'Hermitage;
BUS;2_4310;48123736;-1817918;L'hermitage Gare;utf8lhermitagegare;L'Hermitage;
BUS;2_4311;48122900;-1820939;Hautière;utf8hautiere;L'Hermitage;
BUS;2_4315;48122949;-1802308;Noë Biche;utf8noebiche;L'Hermitage;
BUS;2_4316;48122835;-1801342;Noë Biche;utf8noebiche;L'Hermitage;
BUS;2_4322;48125471;-1815497;L'hermitage Centre;utf8lhermitagecentre;L'Hermitage;
BUS;2_4351;48017257;-1660429;Parc D'activités;utf8parcdactivites;Saint-Erblon;
BUS;2_4352;48018835;-1657692;Champ Mulon;utf8champmulon;Saint-Erblon;
BUS;2_4353;48017662;-1654512;Paul Féval;utf8paulfeval;Saint-Erblon;
BUS;2_4354;48017647;-1654457;Paul Féval;utf8paulfeval;Saint-Erblon;
BUS;2_4355;48018835;-1657679;Champ Mulon;utf8champmulon;Saint-Erblon;
BUS;2_4356;48017076;-1664587;Croix Du Pigeonnet;utf8croixdupigeonnet;Saint-Erblon;
BUS;2_4357;48017063;-1664746;Croix Du Pigeonnet;utf8croixdupigeonnet;Saint-Erblon;
BUS;2_4358;48017675;-1649421;Croix Faucheux;utf8croixfaucheux;Saint-Erblon;
BUS;2_4359;48021522;-1653562;Leuzières;utf8leuzieres;Saint-Erblon;
BUS;2_4360;48021564;-1653646;Leuzières;utf8leuzieres;Saint-Erblon;
BUS;2_4361;48017768;-1649577;Croix Faucheux;utf8croixfaucheux;Saint-Erblon;
BUS;2_4362;48016196;-1651517;Alexandre Gilois;utf8alexandregilois;Saint-Erblon;
BUS;2_4363;48016323;-1651341;Alexandre Gilois;utf8alexandregilois;Saint-Erblon;
BUS;2_4373;48014673;-1646005;Le Plessix;utf8leplessix;Saint-Erblon;
BUS;2_4401;48069923;-1932398;Le Verger Eglise;utf8levergereglise;Le Verger;
BUS;2_4402;48070251;-1929079;Bouvrais;utf8bouvrais;Le Verger;
BUS;2_4403;48070021;-1930255;Bouvrais;utf8bouvrais;Le Verger;
BUS;2_4408;48069997;-1932351;Le Verger Eglise;utf8levergereglise;Le Verger;
BUS;2_4451;48180863;-1850487;Clairville;utf8clairville;Clayes;
BUS;2_4452;48181380;-1853473;Croix Simon;utf8croixsimon;Clayes;
BUS;2_4453;48176018;-1852548;Clayes Centre;utf8clayescentre;Clayes;
BUS;2_4454;48180950;-1844860;Terseul;utf8terseul;Clayes;
BUS;2_4455;48180919;-1844965;Terseul;utf8terseul;Clayes;
BUS;2_4457;48176174;-1852500;Clayes Centre;utf8clayescentre;Clayes;
BUS;2_4458;48177136;-1852934;Croix Simon;utf8croixsimon;Clayes;
BUS;2_4459;48178285;-1852950;La Cour Aux Pages;utf8lacourauxpages;Clayes;
BUS;2_4460;48178213;-1853036;La Cour Aux Pages;utf8lacourauxpages;Clayes;
BUS;2_4502;48221049;-1788747;Gévezé Mairie;utf8gevezemairie;Gévezé;
BUS;2_4503;48218636;-1783995;Flume;utf8flume;Gévezé;
BUS;2_4504;48218305;-1783277;Flume;utf8flume;Gévezé;
BUS;2_4505;48220966;-1788118;Gévezé Mairie;utf8gevezemairie;Gévezé;
BUS;2_4507;48221783;-1802327;Cheval Blanc;utf8chevalblanc;Gévezé;
BUS;2_4508;48224482;-1800785;Coualeuc;utf8coualeuc;Gévezé;
BUS;2_4509;48224645;-1800449;Coualeuc;utf8coualeuc;Gévezé;
BUS;2_4510;48223615;-1793630;Prés Verts;utf8presverts;Gévezé;
BUS;2_4511;48223978;-1793771;Prés Verts;utf8presverts;Gévezé;
BUS;2_4551;48013418;-1590968;Saint-armel Eglise;utf8saintarmeleglise;Saint-Armel;
BUS;2_4552;48013967;-1594269;Saint-armel Gare;utf8saintarmelgare;Saint-Armel;
BUS;2_4553;48014669;-1598296;Lande Du Jardin;utf8landedujardin;Saint-Armel;
BUS;2_4554;48014732;-1598404;Lande Du Jardin;utf8landedujardin;Saint-Armel;
BUS;2_4555;48014025;-1594403;Saint-armel Gare;utf8saintarmelgare;Saint-Armel;
BUS;2_4601;48211718;-1630460;Chevaigné Mairie;utf8chevaignemairie;Chevaigné;
BUS;2_4602;48214314;-1629057;Fonderies;utf8fonderies;Chevaigné;
BUS;2_4603;48210954;-1626024;Pommiers;utf8pommiers;Chevaigné;
BUS;2_4604;48210088;-1625874;Pommiers;utf8pommiers;Chevaigné;
BUS;2_4605;48214424;-1628783;Fonderies;utf8fonderies;Chevaigné;
BUS;2_4606;48211933;-1630263;Chevaigné Mairie;utf8chevaignemairie;Chevaigné;
BUS;2_4607;48207648;-1630804;Chevaigné Gare;utf8chevaignegare;Chevaigné;
BUS;2_4608;48207870;-1630648;Chevaigné Gare;utf8chevaignegare;Chevaigné;
BUS;2_4609;48199176;-1627579;Chopinais;utf8chopinais;Chevaigné;
BUS;2_4610;48199182;-1627647;Chopinais;utf8chopinais;Chevaigné;
BUS;2_4652;48105083;-1872710;Chêne Vert;utf8chenevert;Cintré;
BUS;2_4653;48103429;-1869529;Saint-melaine;utf8saintmelaine;Cintré;
BUS;2_4654;48103423;-1869448;Saint-melaine;utf8saintmelaine;Cintré;
BUS;2_4700;47978438;-1713688;Point Du Jour;utf8pointdujour;Laillé;
BUS;2_4701;47978606;-1712988;Point Du Jour;utf8pointdujour;Laillé;
BUS;2_4702;47975433;-1717111;Orée Du Bois;utf8oreedubois;Laillé;
BUS;2_4703;47975507;-1717175;Orée Du Bois;utf8oreedubois;Laillé;
BUS;2_4704;47978117;-1720410;Laillé Eglise;utf8lailleeglise;Laillé;
BUS;2_4705;47977983;-1719683;Laillé Eglise;utf8lailleeglise;Laillé;
BUS;2_4706;47979190;-1724314;Châtaigneraie;utf8chataigneraie;Laillé;
BUS;2_4707;47979287;-1724331;Châtaigneraie;utf8chataigneraie;Laillé;
BUS;2_4708;47980092;-1730909;Gingouillère;utf8gingouillere;Laillé;
BUS;2_4709;47979926;-1693073;Bout De Lande;utf8boutdelande;Laillé;
BUS;2_4710;47979865;-1693153;Bout De Lande;utf8boutdelande;Laillé;
BUS;2_4711;47975394;-1691403;Estuaires;utf8estuaires;Laillé;
BUS;2_4712;47974816;-1691360;Estuaires;utf8estuaires;Laillé;
BUS;2_4760;47979763;-1727080;Gingouillère;utf8gingouillere;Laillé;
BUS;2_4800;48296185;-1945385;Bécherel Centre;utf8becherelcentre;Bécherel;
BUS;2_4801;48296249;-1945149;Bécherel Centre;utf8becherelcentre;Bécherel;
BUS;2_4802;48299525;-1939645;Sévignière;utf8sevigniere;Bécherel;
BUS;2_4803;48299554;-1939430;Sévignière;utf8sevigniere;Bécherel;
BUS;2_4850;48273268;-1861002;Chapelle-chaussée;utf8chapellechaussee;La Chapelle-Chaussée;
BUS;2_4900;48244847;-1853798;Langan Bourg;utf8langanbourg;Langan;
BUS;2_4901;48245147;-1853626;Langan Bourg;utf8langanbourg;Langan;
BUS;2_4950;48284760;-1931062;Miniac Eglise;utf8miniaceglise;Miniac-sous-Bécherel;
BUS;2_5036;48086636;-1667687;Italie;utf8italie;Rennes;
BUS;2_6000;48218908;-1893833;Romillé Collège;utf8romillecollege;Romillé;
BUS;2_6001;48215998;-1891413;Frères Aubert;utf8freresaubert;Romillé;
BUS;2_6002;48215591;-1891703;Frères Aubert;utf8freresaubert;Romillé;
BUS;2_6003;48214157;-1892046;Romillé Mairie;utf8romillemairie;Romillé;
BUS;2_6004;48214147;-1892143;Romillé Mairie;utf8romillemairie;Romillé;
BUS;2_6005;48213221;-1891408;Mettrie Templiers;utf8mettrietempliers;Romillé;
BUS;2_6006;48212913;-1891338;Mettrie Templiers;utf8mettrietempliers;Romillé;
BIKE;75;48132100;-1635280;Zac Saint Sulpice;utf8zacsaintsulpice;;
BIKE;52;48121075;-1704122;Villejean-universite;utf8villejeanuniversite;;
BIKE;81;48122475;-1651089;Turmel;utf8turmel;;
BIKE;12;48107697;-1673695;Tnb;utf8tnb;;
BIKE;71;48094994;-1663705;Ste Therese;utf8stetherese;;
BIKE;5;48114510;-1680984;Sainte Anne;utf8sainteanne;;
BIKE;9;48112385;-1674417;Saint Georges;utf8saintgeorges;;
BIKE;23;48106663;-1686713;Rotonde;utf8rotonde;;
BIKE;1;48109990;-1678027;Republique;utf8republique;;
BIKE;8;48119396;-1674450;Rectorat;utf8rectorat;;
BIKE;55;48128407;-1693916;Prefecture;utf8prefecture;;
BIKE;39;48121490;-1692816;Pontchaillou (metro);utf8pontchailloumetro;;
BIKE;42;48110093;-1659526;Robidou;utf8robidou;;
BIKE;20;48102016;-1683961;Pont De Nantes;utf8pontdenantes;;
BIKE;35;48110225;-1664321;Pont De Chateaudun;utf8pontdechateaudun;;
BIKE;19;48105907;-1681306;Plelo Colombier;utf8plelocolombier;;
BIKE;4;48115074;-1677062;Place Hoche;utf8placehoche;;
BIKE;24;48109657;-1684020;Place De Bretagne;utf8placedebretagne;;
BIKE;59;48134563;-1651560;Piscine Gayeulles;utf8piscinegayeulles;;
BIKE;66;48089664;-1690234;Piscine Brequigny;utf8piscinebrequigny;;
BIKE;40;48103497;-1662321;Pierre Martin;utf8pierremartin;;
BIKE;36;48110115;-1670039;Paul Bert;utf8paulbert;;
BIKE;80;48123020;-1660502;Painleve;utf8painleve;;
BIKE;25;48110294;-1683107;Office De Tourisme;utf8officedetourisme;;
BIKE;22;48113510;-1661840;Oberthur;utf8oberthur;;
BIKE;10;48109573;-1674072;Musee Beaux Arts;utf8museebeauxarts;;
BIKE;46;48112335;-1643776;Plaine De Baud;utf8plainedebaud;;
BIKE;76;48136700;-1666673;Monts D'arree;utf8montsdarree;;
BIKE;44;48115967;-1658260;Metz Sevigne;utf8metzsevigne;;
BIKE;70;48097942;-1688113;Mermoz;utf8mermoz;;
BIKE;38;48111725;-1702033;Marbeuf;utf8marbeuf;;
BIKE;31;48105240;-1698107;Voltaire;utf8voltaire;;
BIKE;2;48111626;-1678745;Mairie;utf8mairie;;
BIKE;65;48084778;-1691934;Lycee Brequigny;utf8lyceebrequigny;;
BIKE;11;48107513;-1678163;Liberte;utf8liberte;;
BIKE;26;48112766;-1685036;Les Lices;utf8leslices;;
BIKE;21;48107660;-1680087;Les Halles;utf8leshalles;;
BIKE;14;48106850;-1665818;Laennec;utf8laennec;;
BIKE;32;48116608;-1690943;La Touche;utf8latouche;;
BIKE;58;48125570;-1710290;La Harpe;utf8laharpe;;
BIKE;29;48121384;-1671111;Jules Ferry;utf8julesferry;;
BIKE;53;48121530;-1711088;Jf Kennedy;utf8jfkennedy;;
BIKE;61;48097534;-1674305;Jacques Cartier;utf8jacquescartier;;
BIKE;64;48086770;-1667567;Italie;utf8italie;;
BIKE;77;48130510;-1663130;Houx Cite U;utf8houxciteu;;
BIKE;6;48117596;-1677851;Hotel Dieu;utf8hoteldieu;;
BIKE;27;48112060;-1688515;Horizons;utf8horizons;;
BIKE;63;48087296;-1674850;Henri Freville;utf8henrifreville;;
BIKE;78;48126823;-1665083;Gros Chene;utf8groschene;;
BIKE;73;48108936;-1709452;Geniaux;utf8geniaux;;
BIKE;79;48131290;-1656476;Gast;utf8gast;;
BIKE;45;48102257;-1673103;Gares (sud);utf8garessud;;
BIKE;15;48104156;-1671268;Gares Solferino;utf8garessolferino;;
BIKE;7;48118170;-1670735;Fac De Droit;utf8facdedroit;;
BIKE;30;48119840;-1666227;Guéhenno-fougeres;utf8guehennofougeres;;
BIKE;13;48117214;-1682698;Dinan;utf8dinan;;
BIKE;74;48100910;-1707072;De Lesseps;utf8delesseps;;
BIKE;18;48105118;-1678678;Dalle Du Colombier;utf8dalleducolombier;;
BIKE;60;48128803;-1698018;Cucille;utf8cucille;;
BIKE;72;48104210;-1712630;Cleunay;utf8cleunay;;
BIKE;62;48093292;-1674116;Clemenceau;utf8clemenceau;;
BIKE;43;48104816;-1684110;Cite Judiciaire;utf8citejudiciaire;;
BIKE;41;48104330;-1650099;Cimetiere Est;utf8cimetiereest;;
BIKE;28;48108880;-1693359;Cheques Postaux;utf8chequespostaux;;
BIKE;17;48105110;-1677122;Charles De Gaulle;utf8charlesdegaulle;;
BIKE;69;48091145;-1682269;Champs Manceaux;utf8champsmanceaux;;
BIKE;16;48105530;-1674394;Champs Libres;utf8champslibres;;
BIKE;3;48112804;-1680054;Champs Jacquet;utf8champsjacquet;;
BIKE;34;48113014;-1693273;Brest Verdun;utf8brestverdun;;
BIKE;51;48128730;-1635132;Bouzat;utf8bouzat;;
BIKE;67;48091568;-1667300;Binquenais;utf8binquenais;;
BIKE;56;48116290;-1705127;Berger;utf8berger;;
BIKE;48;48121950;-1638313;Beaulieu Restau U.;utf8beaulieurestauu;;
BIKE;47;48116455;-1633916;Beaulieu Chimie;utf8beaulieuchimie;;
BIKE;49;48117950;-1642867;Beaulieu Bois Perrin;utf8beaulieuboisperrin;;
BIKE;37;48120857;-1681836;Auberge De Jeunesse;utf8aubergedejeunesse;;
BIKE;57;48116070;-1713711;Atalante Champeaux;utf8atalantechampeaux;;
BIKE;33;48117985;-1686405;Anatole France;utf8anatolefrance;;
BIKE;68;48082397;-1677634;Alma;utf8alma;;
BIKE;83;48092785;-1640450;Ronceray;utf8ronceray;;
BIKE;82;48087320;-1644117;Poterie;utf8poterie;;
BIKE;54;48119316;-1691517;Pontchaillou (ter);utf8pontchaillouter;;
BIKE;84;48000000;-1000000;Gare Beaumont;utf8garebeaumont;;
SUBWAY;ANF;48118120;-1687540;Anatole France;utf8anatolefrance;;
SUBWAY;BLO;48087740;-1654270;Le Blosne;utf8leblosne;;
SUBWAY;CDG;48105500;-1676990;Charles De Gaulle;utf8charlesdegaulle;;
SUBWAY;GAR;48103790;-1672190;Gares;utf8gares;;
SUBWAY;GCL;48093500;-1674390;Clemenceau;utf8clemenceau;;
SUBWAY;HFR;48087700;-1674830;Henri Fréville;utf8henrifreville;;
SUBWAY;ITA;48086560;-1667920;Italie;utf8italie;;
SUBWAY;JCA;48097660;-1675560;Jacques Cartier;utf8jacquescartier;;
SUBWAY;JFK;48121320;-1711460;J.f. Kennedy;utf8jfkennedy;;
SUBWAY;PON;48121540;-1693380;Pontchaillou;utf8pontchaillou;;
SUBWAY;POT;48087490;-1644570;La Poterie;utf8lapoterie;;
SUBWAY;REP;48109720;-1679180;République;utf8republique;;
SUBWAY;STA;48114430;-1680400;Sainte-anne;utf8sainteanne;;
SUBWAY;TRI;48086490;-1660470;Triangle;utf8triangle;;
SUBWAY;VU;48121250;-1703950;Villejean-université;utf8villejeanuniversite;;
