1347
BUS;1_calvair1;48.0857645;-1.6140466;Calvaire (futur Deux Ruisseaux);calvairefuturdeuxruisseaux
BUS;1_calvair2;48.085813;-1.6147174;Calvaire (futur Deux Ruisseaux);calvairefuturdeuxruisseaux
BUS;1_calvcha1;48.0520122;-1.7907022;Calvaire;calvaire
BUS;1_calvcha2;48.0524532;-1.7905001;Calvaire;calvaire
BUS;1_camus1;48.1591284;-1.6813425;Camus;camus
BUS;1_camus2;48.1591451;-1.6808139;Camus;camus
BUS;1_canacha1;48.0851781;-1.6823074;Canada;canada
BUS;1_canacha2;48.0852071;-1.6824848;Canada;canada
BUS;1_capvert1;48.0294126;-1.7580112;Vert Buisson Place (futur Vert Buisson);vertbuissonplacefuturvertbuisson
BUS;1_capvert2;48.0293767;-1.758008;Vert Buisson Place (futur Vert Buisson);vertbuissonplacefuturvertbuisson
BUS;1_cardum1;48.1457977;-1.7706712;Carré Dumaine;carredumaine
BUS;1_cardum2;48.1457264;-1.7706513;Carré Dumaine;carrédumaine
BUS;1_cartier1;48.0977472;-1.6751992;Jacques Cartier;jacquescartier
BUS;1_cartier2;48.0973355;-1.6755799;Jacques Cartier;jacquescartier
BUS;1_cartier3;48.0974129;-1.6747659;Jacques Cartier;jacquescartier
BUS;1_catha2;48.1188272;-1.8226716;Cat La Hautière;catlahautiere
BUS;1_ccourte1;48.1273482;-1.6282181;Clos Courtel;closcourtel
BUS;1_ccourte2;48.1273327;-1.6278345;Clos Courtel;closcourtel
BUS;1_cdg;48.1056833;-1.677382;Charles De Gaulle;charlesdegaulle
BUS;1_cenbett1;48.1759989;-1.6396187;Betton Rue De Rennes;bettonruederennes
BUS;1_cenbett2;48.1759017;-1.6395394;Betton Rue De Rennes;bettonruederennes
BUS;1_cenbru2;48.0245288;-1.7452349;Bruz Centre;bruzcentre
BUS;1_cenbruz;48.0244277;-1.7448361;Bruz Centre;bruzcentre
BUS;1_cencha1;48.0423037;-1.7064999;Chartres Centre;chartrescentre
