1408
BUS;boberil2;48.08373594;-1.693634585;Boberil
BUS;bobinai1;48.02629776;-1.734504486;Bobinais
BUS;bobinai2;48.02598823;-1.734552273;Bobinais
BUS;bocage1;48.15884492;-1.579655662;Bocage
BUS;bocage2;48.15857924;-1.579855993;Bocage
BUS;boislab1;48.12548924;-1.703217477;I.r.t.s.
BUS;boislab2;48.12533025;-1.702991769;I.r.t.s.
BUS;boisper1;48.11535115;-1.648499804;Bois Perrin
BUS;boisper2;48.11607625;-1.648377587;Bois Perrin
BUS;bordage1;48.11452004;-1.60045891;Bordage
BUS;bordage2;48.11427815;-1.601406108;Bordage
BUS;bospho1;48.08281721;-1.682342014;Bosphore
BUS;bospho2;48.0820401;-1.682518151;Bosphore
BUS;boulai5;48.13911513;-1.558992899;Boulais
BUS;boulai6;48.13905514;-1.559297241;Boulais
BUS;boulais1;48.12273383;-1.610904403;Boulais
BUS;boulais2;48.12289429;-1.610807292;Boulais
BUS;boulais3;48.12335579;-1.611273074;Boulais
BUS;bouleau1;48.10152288;-1.7944508;Bouleaux
BUS;bouleau2;48.10180783;-1.794912098;Bouleaux
BUS;boullac1;48.12355994;-1.611214448;Boulais
BUS;bourdon1;48.12046182;-1.709512332;Bourbonnais
BUS;bourdon2;48.12058336;-1.710704425;Bourbonnais
BUS;bourglb1;48.09827342;-1.655028583;Bourgeois
BUS;bourglb2;48.0978888;-1.656350766;Bourgeois
BUS;bourgog1;48.0883894;-1.612297447;Bourgogne
BUS;bourgog2;48.08766178;-1.61261543;Bourgogne
BUS;bourgue1;48.08950837;-1.635523443;Bourgueil
BUS;bourgue2;48.08941093;-1.635411195;Bourgueil
BUS;bourian1;48.12700001;-1.619924662;Bouriande
BUS;bourian2;48.12678477;-1.61977354;Bouriande
BUS;bouvrai1;48.07020851;-1.929064962;Bouvrais
BUS;bouvrai2;48.0701657;-1.929928345;Bouvrais
BUS;bouzat1;48.12828347;-1.637785467;Bouzat
BUS;bouzat2;48.12823793;-1.63664215;Bouzat
BUS;brassen1;48.09885406;-1.796939997;Brassens
BUS;brassen2;48.09943322;-1.796820862;Brassens
BUS;bray2;48.10598738;-1.625851693;Erbonière
BUS;brayno1;48.02907715;-1.659793988;Bray
BUS;brayno2;48.02841581;-1.659677458;Bray
BUS;brecean;48.10982772;-1.481177007;Anjou
BUS;breil1;48.09810814;-1.622788694;Breil
BUS;breil2;48.09821398;-1.623146695;Breil
BUS;brest1;48.11325454;-1.693507904;Brest Verdun
BUS;brest2;48.11321575;-1.693286049;Brest Verdun
BUS;bretoni3;48.05873669;-1.616543973;Bretonnière
BUS;bretoni4;48.05874404;-1.616676959;Bretonnière
BUS;brizeux1;48.11831135;-1.671351065;Fac De Droit
BUS;brizeux2;48.11828592;-1.669558735;Fac De Droit
BUS;brno1;48.12673471;-1.66542361;Gros Chêne
BUS;brno2;48.12701628;-1.665002761;Gros Chêne
BUS;broceli1;48.18067609;-1.651969744;Brocéliande
BUS;broceli2;48.18064597;-1.652204456;Brocéliande
BUS;broscha1;48.17669253;-1.722073756;La Brosse
BUS;broscha2;48.1770395;-1.721973556;La Brosse
BUS;broscin1;48.10243856;-1.832252256;La Brosse
BUS;broscin2;48.1024668;-1.83090341;La Brosse
BUS;buhoti1;48.07817742;-1.732024067;Buhotière
BUS;buhoti2;48.07819655;-1.732297952;Buhotière
BUS;callorn1;48.04222933;-1.712047292;Callouët
BUS;callpot2;48.04187119;-1.71172253;Callouët
BUS;calvair1;48.08579743;-1.614098278;Calvaire
BUS;calvair2;48.08588741;-1.614823907;Calvaire
BUS;calvcha1;48.05206987;-1.790597092;Calvaire
BUS;calvcha2;48.05208051;-1.790707655;Calvaire
BUS;camus1;48.1592389;-1.681219053;Camus
BUS;camus2;48.15912681;-1.680818886;Camus
BUS;canacha1;48.08515211;-1.682185039;Canada
BUS;canacha2;48.0845645;-1.682545646;Canada
BUS;capvert1;48.02963667;-1.758294891;Vert Buisson Place
BUS;capvert2;48.02997849;-1.758096144;Vert Buisson Place
BUS;cardum1;48.14602806;-1.770877823;Carré Dumaine
BUS;cardum2;48.1457269;-1.770549205;Carré Dumaine
BUS;cartier1;48.09765504;-1.675125252;Jacques Cartier
BUS;cartier2;48.09738025;-1.675585526;Jacques Cartier
BUS;cartier3;48.09736056;-1.674847355;Jacques Cartier
BUS;catha2;48.11877254;-1.822720336;C.a.t La Hautière
BUS;ccourte1;48.12737872;-1.628273641;Clos Courtel
BUS;ccourte2;48.12729984;-1.627830122;Clos Courtel
BUS;cdg;48.10591044;-1.67736195;Charles De Gaulle
BUS;cenbett1;48.17576109;-1.639669315;Betton Rue De Rennes
BUS;cenbett2;48.17593729;-1.639441419;Betton Rue De Rennes
BUS;cenbru2;48.0244269;-1.745212123;Bruz Centre
BUS;cenbruz3;48.0249877;-1.745200228;Bruz Centre
BUS;cencha1;48.04234018;-1.707268197;Chartres Centre
BUS;cencha2;48.04224124;-1.706940379;Chartres Centre
BUS;cenclay1;48.17606392;-1.852608776;Clayes Centre
BUS;cennoch1;48.04250251;-1.66510975;Centre
BUS;cennoch2;48.04248184;-1.665571651;Centre
BUS;cennoch3;48.04292924;-1.665898949;Centre
